codigo_postal,calificacion_energetica,superficie_util,anyo_construccion,emisiones_co2,consumo_energia_primaria
48080,D,68.1681774310911,1958,65.00694284323967,140.087022678011
48080,C,157.51372542467377,2010,31.911666206907913,192.6762222326276
48080,B,150.73969163059226,1987,11.81104741248417,93.52506250990662
48080,C,137.90644597785726,1950,40.74606340184319,79.30731015781467
48080,F,155.85849873066448,1975,64.12118248513596,77.1535411123485
48080,E,91.78197876579833,1963,55.58173746577726,193.21830094814354
48080,B,116.85327404671251,1966,13.890103619409096,73.04516426191935
48080,B,122.01085543377782,2021,79.60467205317752,119.64507369230726
48080,E,113.27446585303392,1999,60.75975818170832,92.6408565521898
48080,D,65.66198275995686,1998,21.105861897416574,156.37142187143286
48080,C,116.2582117163351,2006,19.475726435210166,215.99872917248717
48080,C,74.27690042643889,1960,55.26078543660326,230.70871850704276
48080,F,107.74229079386365,1963,17.020787684952246,109.58809174580782
48080,E,83.0853225180608,1969,61.63791061336409,132.36995846646454
48080,D,162.61678415371324,1997,38.05139251560577,222.58412491364686
48080,A,125.28909928252831,1971,54.018785199107796,118.38604351968445
48080,D,196.76668583192566,2015,59.14718058501137,92.06674045785302
48080,C,76.82158201450537,1954,41.27254218835387,197.02343768330564
48080,C,109.60089175168879,2003,60.66247568440053,212.8194013934472
48080,D,174.91038632055063,1964,74.08159580305689,96.17071058708464
48080,C,167.66774314611808,1966,57.6384755259075,150.41806736320697
48080,D,101.64986006320724,2007,76.57261744511166,162.0667249472885
48080,B,87.9667094887694,1998,66.60282617688114,120.66628729717739
48080,B,130.56389887687413,2016,33.753012511800534,99.81933037611033
48080,D,246.0510348980601,2013,77.60812785986121,245.8966736579896
48080,C,109.15203957329226,1989,44.17016466690858,93.23076552127594
48080,C,175.39912555268222,1978,76.2925051485938,186.63957013699942
48080,C,94.2131263618296,1973,58.99806589114678,86.9475483380957
48080,D,103.55123764256317,1977,28.025980126042256,233.72871195714066
48080,D,170.29402511618304,1998,22.006483163722496,202.910292854098
48080,C,61.46603582481525,1954,79.04954781066233,243.6102791641731
48080,C,170.91102146172295,1985,28.731312482949697,80.53950912712969
48080,E,56.57639252728,1966,23.471192375286854,134.89927490543351
48080,E,107.46638269575908,1977,65.49528629792724,239.06463042005794
48080,E,38.90668815552743,1959,25.626095120575652,63.28916777852562
48080,C,36.215291548140954,1968,40.87039206518146,173.76126146608473
48080,E,165.09991891050464,1970,36.78644629516623,241.37376323945102
48080,C,98.13820289208128,1996,36.93809824268868,123.2614237688229
48080,C,128.78119763245414,2012,48.968340698721654,216.97069810735036
48080,C,121.07536808925498,2021,39.68042720316809,112.7251136211699
48080,E,129.80528676993282,1997,55.623293734767074,63.13351328657484
48080,B,195.52479654112778,1986,72.63859326943759,140.70742135314367
48080,C,256.9841067710758,2017,29.421989642156078,156.30735939079798
48080,D,226.1995220158926,1976,48.36608076424547,221.35189031599936
48080,D,108.87636788351622,1965,45.22622416977152,233.7381853366386
48080,C,138.56211045908037,1968,49.47328354241048,191.70859037209945
48080,E,62.91751684938251,1984,16.517649642032254,110.57898857235742
48080,C,67.32249117347726,1979,12.529417787075214,163.32685928436808
48080,C,142.36523716576008,1963,69.08286394122528,193.33437365658753
48080,B,123.0125492781821,1960,79.47690261834028,211.87733300780604
48080,B,169.0356176060449,1975,23.638486581459418,196.24111650909902
48080,C,45.79512952944418,1956,57.84094190925234,154.58180693372145
48080,D,105.84151460618969,1986,45.00051515211176,189.48509163111106
48080,C,166.92876832046056,1963,48.99723561145139,237.25487953389316
48080,B,114.86961565380378,2007,58.08369850782493,204.7088369471628
48080,D,181.04012988701288,1999,24.11293409736109,138.8786254058261
48080,G,141.77418098926424,2020,40.94744294550982,158.3742063915167
48080,D,113.82597684493216,2016,15.368945163058378,236.71761048324265
48080,D,129.40784973349582,1957,49.684960807543256,215.900654808057
48080,C,150.75234330713988,1987,42.61686384640154,241.2474004194773
48080,E,110.50994705777407,1966,68.6620588652228,158.81116037294012
48080,D,198.00842980827952,1998,41.413472189878426,74.25054242647812
48080,D,84.50173629831346,1950,68.82307288643227,52.0245117080228
48080,E,47.82927818707243,1986,10.686036885377973,143.96876404796944
48080,C,-4.289745614309169,2002,37.45434375764735,152.39855003891586
48080,E,90.72392190521305,1988,22.434535858100713,156.26096039323878
48080,A,66.25052164347971,2003,12.59323072381455,157.98412043019545
48080,C,119.88282984252399,2013,55.84864858272217,107.56805861536039
48080,C,138.1092161052347,1972,79.55694528439193,127.29214882975882
48080,C,93.75537171817575,2018,54.93213040039355,242.77777362209767
48080,D,74.30283238459961,1980,60.60399275409696,191.54433200434505
48080,C,44.38483848882328,1968,70.8848214551087,85.83806591030321
48080,C,229.5030629520981,1954,38.95372218275537,192.80975987649666
48080,E,159.662369062415,2013,30.815321565038438,99.61884223306497
48080,D,97.46381384368603,2015,46.094798181389166,80.14621685518755
48080,A,191.70029147161557,2005,69.10285250289849,91.03903690084667
48080,E,131.8001515640199,2003,51.769278123157285,183.16455281111848
48080,B,109.46120993765547,1954,12.791962704043241,116.12934834678173
48080,E,44.130706567876544,1992,27.602617934375314,92.94670047684568
48080,D,110.61544337412568,2018,59.60414885796884,133.2439361515254
48080,E,121.22885711365717,1992,61.36265745916258,198.50230662789727
48080,D,176.35429127761165,1962,64.544471818776,158.5736279956427
48080,C,159.19865714963075,2008,51.40359202520857,124.49680650082173
48080,C,105.54993906993914,2005,50.535242183264835,95.43191432780381
48080,B,158.28409570940127,1957,42.15776053961359,215.0251694666056
48080,F,227.92029101390017,1951,62.08605753141846,57.032108949368435
48080,C,213.95676157157015,2018,67.46309368227531,118.57281158917247
48080,C,101.61417353093942,2019,57.870829848665934,65.31744548341196
48080,C,76.05998984055925,1982,26.95012898174754,223.9139489885292
48080,D,82.15673612488388,2022,55.5170455926597,117.15866753139493
48080,C,133.4585230571124,1980,35.15108408855967,215.5680991988807
48080,D,193.19503738112004,1975,76.97539610461567,51.5353036153642
48080,B,69.8213392338055,2015,17.257620325972045,153.92141909446923
48080,D,199.67283597799724,1972,77.83547401825282,60.31962270963362
48080,C,166.9784143847331,1960,31.02941312014426,61.54725593019621
48080,C,151.75553866505768,1952,56.505342553325846,95.78748429175135
48080,B,91.90374543736719,1982,19.070917598733402,117.40356243215753
48080,E,62.54880784633431,1993,77.78904038869327,168.42911999777277
48080,D,73.31511544342014,1965,38.086551777418954,163.79262718505862
48080,D,139.87233287763812,1959,59.040576610047495,171.4866352054988
48080,A,114.89006216881536,1958,63.8390231135246,249.23205924333482
48080,C,49.40365134929523,1955,71.43071395570166,62.58651408970375
48080,D,123.43350129626283,2005,58.55102575849169,148.81451548664137
48080,D,151.45783396042884,1973,59.08721366392816,89.5093760814114
48080,A,65.32222620348452,1975,70.52716450093277,156.77884452027612
48080,A,71.33906158172897,2005,45.24865057118894,161.7425905189043
48080,C,198.40998452637433,1974,69.11774700015656,143.84354392922324
48080,E,137.41105520720845,1975,60.74875814467177,224.23928744368146
48080,B,126.01848831384093,1964,22.03065041457473,245.88758790270725
48080,B,58.33152591449367,1986,24.56970522314818,124.74988834928718
48080,C,98.36540434177373,1982,36.65046168648327,183.50559385263
48080,G,176.701913882407,2002,65.63964322584852,137.94468058348485
48080,D,190.67243678082372,1993,25.970760978135537,101.8745067048392
48080,C,140.9255423394429,1991,22.02359130808352,52.04254992256865
48080,E,17.2235989102588,1995,18.78257723476422,63.0523474125318
48080,D,172.90484203393675,2001,44.38641981823196,164.90086550027956
48080,C,121.56072948347824,1966,67.85504668865096,195.54421926534204
48080,C,225.86864082101712,1993,34.206789392367575,150.65161665807108
48080,D,256.8850234120269,2018,23.4154457942396,170.48891328549166
48080,B,97.35318328995815,1975,14.252761071161403,170.8383901487328
48080,F,87.02865563918428,1986,38.6950692321025,195.92827310838868
48080,C,120.20006301182977,1981,73.34248903485414,153.11278894429904
48080,D,166.91751565121658,2003,42.03789577966438,237.4389854237307
48080,B,130.474812386414,2015,24.137023206998293,181.5421338310685
48080,C,87.58218148387495,2010,12.019376112063657,116.1121638170753
48080,E,36.610826972626114,1961,33.41280206203524,206.89214263951374
48080,B,96.39097719580685,1956,25.027788417145526,140.17484628044798
48080,D,154.9600916774421,2022,52.38169362965424,155.3838734608865
48080,A,113.41498730700451,1957,75.83394150893979,50.08980562637015
48080,E,90.42558714645415,2022,43.038404205635786,105.54742971085142
48080,F,126.5978073698123,2004,29.61090501371901,218.27390704981303
48080,B,21.637216809959497,1991,28.855534428398425,162.469577787064
48080,C,159.87551534390622,1957,34.03217564167733,220.63532166792058
48080,E,109.07208308307918,2016,35.827914667487605,247.13196951164767
48080,C,184.6146873442354,1996,25.348692821969628,118.3545734095665
48080,C,50.205488276819054,2021,49.43815231811194,201.15514782646636
48080,E,238.4358232597375,2016,13.545367340541944,212.91702671356188
48080,C,106.26077820999663,1991,24.572881792043695,141.25602205472583
48080,C,166.30337966164228,1958,31.713974772991982,55.37927771537141
48080,D,119.81644557597423,2007,76.23998874592174,187.30143701004823
48080,D,70.24614507005579,2018,43.243160428167386,119.39786372972212
48080,D,118.89039864448759,1979,10.313563384379535,111.38714875847045
48080,D,45.41391557731848,2002,49.70941599785,85.83337496774297
48080,C,72.35697515970733,1987,74.46030956270806,131.8476794094924
48080,C,117.57629111447633,1963,56.729347125032014,72.57676369836952
48080,B,73.4300500497024,2010,75.5883262797336,59.194477440095895
48080,E,194.07674985641964,1985,52.042908383736275,221.9749500140537
48080,A,79.10216287250643,1974,69.25571892692247,240.97201518709375
48080,A,187.44312655684777,1986,46.999092370357715,218.80939307357286
48080,F,60.86059153951533,1995,56.81626934632355,93.51674277359119
48080,D,115.20504614207987,2022,38.09189794206256,72.83675359759185
48080,D,78.9883763002899,1977,22.92886380879601,81.55519955848905
48080,A,134.32469734055024,1976,74.93733114302961,165.01532289849945
48080,B,142.20556953122923,2008,19.252875123666755,111.5316025446065
48080,C,91.63823135335643,2001,43.78566928190137,127.29919817534454
48080,D,147.2679758220898,1971,60.88174394230182,121.34725377842157
48080,D,86.85050193644761,1958,30.232384495644805,248.68680987391224
48080,C,90.56475832216151,1990,66.47213204305766,209.4853860766365
48080,C,246.2163483779835,1975,11.576174324922663,82.34965802885048
48080,C,76.46806364906948,1987,33.523573237541484,184.97392118073194
48080,D,155.94317097703498,2001,56.73018863450713,108.9810232028887
48080,F,53.22673532759406,1958,32.508479560889846,147.93461310331236
48080,F,113.1604087587878,1969,30.463927772462988,115.36972370070887
48080,C,135.83054424261468,1969,63.76959907304097,149.48657352661525
48080,E,91.70663840125923,1984,76.05414596435092,150.14892164050576
48080,D,102.10184883854082,1956,19.28010070886713,128.05937647544204
48080,D,77.768926744948,1993,61.436478170552505,62.8015705058623
48080,C,110.65923147674671,1978,25.929386282508002,205.56599582804077
48080,F,179.35636262040128,2004,21.525634564136396,120.79277138844482
48080,F,64.30778112994915,1995,13.454783023941538,169.70119364812493
48080,D,68.77009767521112,1971,65.671492310778,66.15181798845764
48080,B,75.36158785691039,1964,19.825391197027038,174.6238976189369
48080,C,19.467133735956153,1997,77.44210634265633,120.47655182129307
48080,D,77.54693519368791,1971,24.367849891482905,182.3608701364834
48080,F,68.59887357049118,1973,25.09538111465151,190.01283449864013
48080,E,163.54484569585244,1961,24.453018967531694,95.53366010988603
48080,A,148.65129428892936,2021,24.635894206143057,116.83154516942625
48080,D,113.20278664347502,2001,49.367859827435865,219.8752550776915
48080,A,102.69345226391424,1978,22.789270661351452,174.8660779862132
48080,C,94.37923562701566,2009,67.42753470992918,77.20528497552056
48080,D,127.12403365300442,1972,65.36370514993352,85.28723308404582
48080,F,159.16377765562692,2005,69.97701059936976,78.77176139265987
48080,B,100.1359649374379,2005,59.393047392550855,59.44572793309351
48080,B,111.11949395421566,2007,15.827134695802041,238.8367072371363
48080,B,226.8873671401584,1962,41.24280267095411,206.10773852790004
48080,D,148.08560334052186,2012,39.55814826909539,211.7063351544573
48080,C,95.01008626963521,1996,31.088396068296337,197.2482773851056
48080,B,155.15316981053718,2011,31.368370031219033,185.78575393207518
48080,E,168.1295991422901,2012,14.82462549416017,70.09324230170013
48080,D,145.62997556363993,1996,27.314024459121853,192.5774298105492
48080,C,129.80338375518093,1965,26.099737818867272,201.36895922599683
48080,E,29.337746688841094,2015,55.13079104386266,221.09566803206272
48080,D,99.86987264885173,1995,13.896647496302979,247.15352116496268
48080,E,188.12232119375795,1972,50.30223990249263,189.58182041500277
48080,A,166.2560210183198,1953,39.00804534154308,131.04959823439418
48080,C,106.715336208649,1984,58.80631983081894,220.6846539018286
48080,B,85.06933730943175,2013,35.57335294832397,126.2199699185259
48080,D,25.704236350475938,1971,54.77816884655998,241.87954648504964
48080,E,145.20829553692525,1977,35.143950695024564,93.93657672505454
48080,F,89.55424710261079,1978,21.63508461663883,77.73817988346094
48080,C,91.67216555219021,1969,62.40593358246085,98.19430698102371
48080,F,148.64774761565587,1953,73.14135096426803,238.82956008489592
48080,E,111.93916972037822,1991,70.05270300926107,199.14827052586418
48080,A,96.2784795675121,1966,69.78698789755182,239.2314243577885
48080,F,164.01540131119864,1981,33.58261956253405,124.86283165673568
48080,C,109.5700942962448,1995,27.92058927051566,123.46208962509266
48080,G,113.66762423653316,1985,62.95075594435015,186.48991727015826
48080,C,262.09117804585884,1992,22.08605623043301,87.00257843059808
48080,A,157.71448351996418,1958,65.09392670920131,198.23053465713173
48080,B,124.86994730303529,1967,39.593054458387236,201.9928516610497
48080,E,126.83663279357552,1950,49.56469777996347,112.07917205690373
48080,D,76.00432976384316,2002,23.62347984534725,185.01416955160633
48080,C,112.07461359095376,2009,31.780970171156632,50.29006331822543
48080,C,130.25442154547815,1964,57.2877140079956,113.70544089799483
48080,B,53.8311058354341,2014,40.39984627541062,188.51752793432638
48080,C,147.64029016430894,2002,71.61205264485295,135.67906978513173
48080,B,227.5365344248025,1961,25.112706020651967,78.91537795927502
48080,C,141.43185513806299,2009,39.457746700745595,242.38306028225756
48080,C,32.81527464713815,2012,62.32102657366845,126.55926949664035
48080,D,155.48005107007398,1956,40.398771274456976,118.23601092007114
48080,D,72.63357388431324,2014,77.07055234319171,167.93286127691385
48080,C,152.0056675395906,1987,46.761127114454204,98.33256207491627
48080,C,171.70764988609358,2013,25.296820052833418,228.63036377051827
48080,B,105.18136621511965,2008,37.704934738172554,196.2751248566312
48080,D,144.6387777183757,1962,54.59240863508967,150.04495618710916
48080,D,64.57066647458487,1953,58.31815532226487,180.97534776627703
48080,D,99.03434845077618,1958,71.20720754844186,78.59993243127327
48080,E,95.06574880318102,1978,27.643984998083276,72.17830464883423
48080,E,107.4526102829324,1988,57.01505967778949,170.8852836703204
48080,C,189.89594572958828,1951,15.203020244305597,113.71740399149128
48080,C,121.51169013586679,1982,54.951491662165914,151.2769555565381
48080,F,16.220246756108168,1967,52.245055697253505,180.72588646346307
48080,C,104.51575418618582,1954,52.18426802482917,249.62602318476505
48080,B,94.1896934321768,1996,31.65979101000083,201.48285578178468
48080,D,164.60641826497596,1956,39.018842010285866,173.03798613179197
48080,D,11.269269612078844,1968,56.49265752616526,61.333461775543974
48080,A,141.17639230310286,1950,11.46273485439019,73.59190226951078
48080,F,72.09278228689072,1999,50.945624907476585,205.88467282951456
48080,E,77.02295893289433,1963,13.216308290755206,243.04830178230668
48080,C,65.15241014226845,1999,17.564850669680062,75.25517755502509
48080,C,157.55363597707282,2015,16.853855797890045,145.76451090616072
48080,E,145.9883280994614,2010,20.25934019700553,208.37929033236162
48080,C,153.67294378636112,1992,16.79137420446804,166.86528689267726
48080,C,167.90176343144148,1989,45.18984756429294,144.45320935979572
48080,C,128.37948318818397,1954,15.933456215719445,102.64620101305533
48080,C,14.087915610072415,1956,20.877638347880456,184.4701452600716
48080,A,218.97836506621897,1952,64.94575439391977,68.62810180897532
48080,E,21.253881122420992,2017,71.26831253605985,248.89551554152456
48080,D,85.59955925775812,1983,30.780749572293793,245.17723760397305
48080,D,104.69503033344577,2014,45.274527241899776,143.33456381039565
48080,E,93.91006576267986,2020,44.10342427019103,208.1930797737398
48080,E,160.161278026226,1977,30.855181018930715,220.49356803779878
48080,C,205.75380637268506,1996,20.629869473511214,54.07134988219606
48080,G,106.47900614712866,2007,36.14913684226202,81.25698693935514
48080,B,141.67137313234568,1972,29.312917184529347,88.66279944904292
48080,D,121.45300580679633,2004,46.313636021911535,242.84029715527114
48080,A,160.93644180097868,1960,47.2892314936198,128.34170616295452
48080,D,191.1335416126051,2000,74.55758892346502,96.58500167342332
48080,G,90.72901695814011,2012,65.64903327322187,135.7930159169804
48080,B,214.4682058471309,1994,63.55279519508388,208.14696745814294
48080,D,154.6430028039515,1965,24.744907964835605,248.59256006264624
48080,D,98.35131526605076,2014,47.26653962622538,57.451237988206884
48080,B,154.84637322097245,1993,54.184709579414694,116.2502493983992
48080,D,60.046940860820676,2017,34.39421200426324,242.49020912086655
48080,A,164.00104989126848,2009,18.429625832653834,229.4922561139958
48080,B,41.723195142630786,2009,24.985559501938766,72.5550056940184
48080,D,80.74935357076546,1963,65.44149752255973,61.95631508906622
48080,E,60.3287685929263,2003,77.01993156908328,225.83989827404443
48080,C,165.71526573222553,1964,10.699985681906233,128.62395843703626
48080,E,35.010253362157144,1999,37.11406177606242,119.6775022230427
48080,C,110.8165797922391,1985,67.56727421025596,201.98664223389866
48080,A,132.91953055002335,1991,44.81208246989712,164.77234717071735
48080,C,168.64315788773936,2002,11.145743482805795,214.81985792670142
48080,B,179.87118310112044,2009,33.595424298938596,235.17811074518997
48080,E,99.61845218854634,2020,34.310185129744994,196.70527818766064
48080,C,158.8512487788836,1954,59.46717222433708,115.53942085112784
48080,C,55.49252086858863,2010,51.490958546790246,227.17260521513205
48080,D,153.92318998328454,2020,33.54343042482708,104.39859525204784
48080,E,197.58514964988854,1978,11.6195336328095,155.91162547013704
48080,A,80.8210347319191,1971,31.621238946254206,203.1181323830577
48080,F,91.0883491068249,1966,48.083757757358306,51.90692156026977
48080,C,91.99179451328112,1987,72.88513132439033,90.78137681920697
48080,C,176.99222589521514,1970,76.05254752765586,65.76292782880684
48080,D,129.75211673395467,2013,61.20445528634403,225.524827872506
48080,E,78.64069044394384,2006,15.927441626422604,131.71272093994637
48080,E,82.3569629430823,1988,47.44719411536817,128.8774199483281
48080,F,112.53225394847549,1994,78.61312428910594,63.353242165351766
48080,C,178.25617917037724,1988,39.58799684485115,102.37560540866484
48080,G,126.59827783009526,2001,43.99444356918638,245.485673816494
48080,E,172.9758495186333,1992,12.571055168124019,85.26603843183129
48080,E,115.43604429218057,2017,61.13123622895414,129.3730308055773
48080,D,205.73496880742914,1985,26.950920666031905,114.85939172928099
48080,E,31.348596168058222,2009,12.260115616252781,228.12085656307664
48080,D,85.39085510017418,2014,12.726336122963463,79.13271037273518
48080,C,167.7397399907507,1981,28.093234560473444,56.36085142390792
48080,E,98.78741426939573,2018,64.50012861705386,149.9842054822401
48080,C,68.69690845538037,1995,59.54104314646343,217.44593380574648
48080,F,140.0732983792264,2016,10.587053728830613,159.6849963044895
48080,C,80.80625893682397,2014,26.392900710850178,69.50519805936179
48080,D,117.1661610621105,1967,15.18515047520695,217.27007094558684
48080,C,66.25259630722107,2001,36.30294649548384,76.4480248821316
48080,D,95.30138951333072,2002,27.912104977260356,237.2354555812944
48080,C,144.3755801081416,1997,38.397733035149116,137.039418327039
48080,G,169.19461988375133,1997,14.31225695821574,235.95201954752483
48080,C,109.1773084653884,1969,50.10622875587367,164.9587293572606
48080,C,66.98300874709273,1998,28.29428392290352,118.62711070279322
48080,D,141.95852122161628,2001,51.00119547435836,59.50996043704517
48080,D,152.1956505148078,1962,14.033636717891326,236.09832437528686
48080,B,84.60794071223779,1976,39.372141465389035,213.3216702709433
48080,C,190.01529036871392,1965,16.923246843266178,84.75684076247009
48080,D,92.88208923436237,1965,23.43452656635708,242.7882533967307
48080,F,125.2425670360316,1994,77.28542753113561,196.73184938010505
48080,E,77.88693811662975,2016,34.88206003377323,133.7739439454441
48080,E,232.46122361004592,1985,50.42355326296165,146.50847419957205
48080,D,-15.555459314562171,2000,43.583423378977386,66.2204882027957
48080,E,69.4928792581234,1974,64.70131650379707,52.935847013547054
48080,D,176.96209091816442,2014,25.657776883419587,136.6801435925144
48080,G,104.67740999944056,1979,73.79850981967346,152.44570507310655
48080,B,182.86174803371387,1959,16.341608402329662,81.35627102820216
48080,B,207.14332350258803,1976,41.787372626489756,124.34325957979688
48080,E,167.152032078052,1978,62.99657349505225,128.04276118172322
48080,E,134.05361125088098,1998,27.873753406557675,70.8071535660294
48080,C,140.4247415228623,1950,57.75976832214772,127.18570325863278
48080,D,120.41575526140673,1977,48.43370579003683,99.7099115895592
48080,D,117.2287969008789,2002,22.73969349478765,101.31170124979027
48080,C,100.65795210067472,1957,41.36356170736262,112.31785413468742
48080,F,122.9652916421357,1957,76.61390580448175,96.15307709663432
48080,D,85.98406014061064,2017,32.287568700981666,162.4382450840182
48080,C,132.75874588972988,1978,37.56210917329939,111.47700949734019
48080,E,112.78647961755065,1978,16.266554903171865,220.6641406236735
48080,D,31.022844041269437,2021,76.96915094806086,198.24870349446033
48080,B,73.67811638617749,1973,64.60182452017227,155.08241419080127
48080,F,221.05967997903775,1994,18.541993394550566,132.64812886515122
48080,D,109.18498357682452,1984,32.864370219669524,220.55504083304584
48080,C,151.6794470563774,1959,52.8961993781861,188.10147982922894
48080,E,15.679978318480437,1958,59.81765387629711,215.3221932703933
48080,F,196.8327914369989,2009,60.892196660756014,238.668829871072
48080,B,91.92439892777543,2018,30.084745935647106,179.57603470246053
48080,C,15.401985248678884,1982,50.44051487133949,233.74565129910633
48080,D,188.50694524022782,1986,53.30283719228648,209.14352029322006
48080,C,179.4345087531274,1954,18.341218563641196,150.2236234662173
48080,D,98.78023840952444,1969,59.971113169192655,61.35023643460478
48080,C,158.95948607054527,1968,29.693501856449043,69.04361581388166
48080,C,80.69346819086965,1986,32.56955162794176,157.63971566436516
48080,G,52.19139694025162,1960,22.11278362970732,88.51953665229183
48080,E,95.62665872705077,1961,64.14493240280589,95.38877535266634
48080,E,113.09692725201963,2012,33.03428994751849,103.02768074160858
48080,F,85.29777784925321,1954,40.54752816008894,120.06828042329364
48080,B,95.23164111176504,2005,69.47779520199431,242.71189537937573
48080,D,94.94705597534521,1975,23.443483647722637,162.58338402402012
48080,D,183.02146996116292,1960,73.76964370887467,213.42838664564778
48080,G,203.8317670318482,2010,70.98521008131824,199.61554032647513
48080,D,169.70847992819657,1992,61.24434679485387,79.75371523808114
48080,E,168.47521166987084,1998,72.99645024905979,180.25294132356578
48080,B,146.79155085808213,1975,34.429992457681166,163.05737766960607
48080,B,158.78739212132194,2018,75.39777454078049,190.53823865519672
48080,C,67.86689468461879,1999,61.74238991000997,85.36680241824112
48080,E,42.12348384018503,1975,54.69039241992249,203.97098867978264
48080,B,209.78878883049532,2019,18.210291435022654,118.87649249600763
48080,C,158.56615225221339,1975,14.123176064838459,213.5746115007853
48080,D,157.72329144675595,1957,63.98271872827596,72.3412244465943
48080,C,44.659917758235466,1984,23.634927858966808,145.6857353538911
48080,A,114.51140921884183,1992,17.851028560610764,224.48399100359146
48080,F,116.86226028757042,2002,25.683668842264503,162.30581461088855
48080,C,144.8183121817483,1976,50.6706663685124,153.03856216229156
48080,D,138.12555056720862,1976,59.28399762290876,242.13653080761858
48080,E,142.1858409582018,2013,55.223078565794395,146.14892523840072
48080,B,87.04846486759502,2018,69.63472863070884,147.3616074823716
48080,B,106.61935978552799,1981,43.1932552648839,134.3152474741271
48080,C,182.62444009884283,2015,33.25672061276313,165.71929393590926
48080,C,151.20932929020435,1979,57.70878512004175,190.77470661898994
48080,D,153.84730621928006,2019,31.62853375235069,128.09048307219803
48080,C,116.708887404633,2000,70.19994531472605,54.645342692223544
48080,C,209.35504536933252,1995,74.40992401893342,192.53280948948412
48080,C,223.92280349640055,1967,27.233122752080362,151.4247491724513
48080,F,130.19712454354573,1986,69.3652931462908,249.5142760733071
48080,D,174.79947281226828,1956,31.18233063575702,191.39688360570028
48080,C,59.810733690219024,1992,68.14491048094467,209.54473367195777
48080,C,138.7290267002287,1974,46.42021116100533,131.85454572923683
48080,C,214.39715468590651,1961,46.45419670469651,213.32184112021503
48080,E,146.61518884191926,1966,65.56465386309335,143.58624358793617
48080,E,49.33330167986334,1964,24.569372819316655,101.79296658004075
48080,B,188.89398209092366,2004,67.33725588186704,188.35730842853758
48080,B,220.39780479311605,1950,18.428763680151896,56.67811416579514
48080,C,80.00166766257948,1953,67.71155680006504,190.53063898103443
48080,C,26.12083173510453,1981,51.05972535525088,129.41960727090532
48080,E,134.58383997028199,1987,32.809274627351655,139.67002140817226
48085,B,79.12030860767449,1951,19.798602184776364,174.1107491258278
48085,D,87.66008964171724,1984,47.84190942389633,115.53595479248364
48085,C,103.18904220012195,2000,40.050226521066634,85.43024390120655
48085,F,106.92504891812979,2014,32.840668595806385,157.84558853368475
48085,D,178.16957813624578,1966,54.64909259214088,158.57899627132429
48085,C,115.50100193306737,1996,17.43748711167999,117.08883737449244
48085,D,-27.368313422010885,2010,51.82381936115436,178.60353648280045
48085,D,115.35063584878739,1951,37.77197909017568,162.10299793768792
48085,C,99.31922472352159,1951,29.095052947658207,101.29255836124696
48085,C,179.21422985162815,1992,26.46987346222566,139.67331047889522
48085,E,141.8332925081249,2004,44.06428774314248,131.69755063628688
48085,B,133.56365150546466,1996,54.08694060121244,93.73484358318815
48085,D,167.40750059010554,1993,16.422632147809203,116.18967894714538
48085,D,62.540053265596875,2003,27.31341828572046,154.83177964974595
48085,D,145.89866881450828,2020,75.37247610443208,70.90485431286237
48085,D,83.09279655804619,2006,59.942356426232664,151.50672138407614
48085,D,131.21391405453545,1953,10.299258726234367,245.1421132567816
48085,C,78.2742572213929,1963,62.82901234879788,116.06855883465627
48085,C,83.65035036907915,1961,35.80860882216908,229.6656871847706
48085,D,152.54184184429414,1983,61.352868198216704,244.22074879783185
48085,D,58.39793666195842,1959,23.97901354073858,107.33958869441811
48085,E,57.63605349890202,1979,59.11214654290821,154.84994626837482
48085,C,115.63903686317602,2011,43.73966553621881,229.873227875799
48085,D,118.88206814967869,1971,60.81488859595645,155.2786639158025
48085,D,172.15991578145662,1957,38.7534407923529,150.4533877704399
48085,E,123.08046931886551,1990,55.43752002556931,243.06661284629826
48085,D,77.6979140135298,2015,51.56775692812139,106.68844789074994
48085,D,141.50388241837427,1951,30.520055130026698,79.55128835325742
48085,B,87.31546565018715,1971,11.912160090780588,181.07371222235156
48085,D,160.77446661498385,1999,20.60395382284524,126.9147892810499
48085,A,128.38620248189793,1999,12.323818599550737,240.34346012767062
48085,D,160.7653904882801,1958,32.382811493890856,199.36543509261418
48085,D,120.2429843771804,2020,50.257562750341805,222.56469654232072
48085,D,131.81501434711035,2018,55.7502737590438,98.60335259414717
48085,A,43.31511941265127,1969,78.88294498776037,86.89324807808984
48085,C,163.4037279324023,2006,73.62671738924222,170.876738715697
48085,E,135.82384124222716,2014,71.09024889069849,141.21957767838785
48085,E,99.03843105505426,2017,48.2860158546298,75.81374777974399
48085,A,189.40441183201511,1971,75.02567782016543,65.23413237838498
48085,D,10.30347772212734,1955,41.94636152735616,197.29347749000044
48085,B,154.12258477091922,1977,46.8172187133882,114.73161856106515
48085,D,189.43612228930607,2001,73.09927654655422,71.25942306234356
48085,E,180.21397835092,1984,62.80579791232519,136.82922573164575
48085,C,73.189614710857,1965,74.30014359192268,121.94817390050463
48085,F,156.37355911101537,1982,77.5047027648116,197.47096200497222
48085,E,129.81211894692478,1961,30.833470143568185,174.71308123345364
48085,D,74.99268094030522,1987,47.16606117506553,163.06279725797728
48085,B,212.16047935313497,1992,27.052177959820206,171.96287747685088
48085,E,120.29652490489228,1963,25.264380099784894,216.6547368426237
